Name,Runs,4s,6s,SR,Pos,Dismissal,Inns,Format,Opposition,Ground,Year
Nicholas Pooran,28,2,0,56,4,caught,2,ODI , India,Manchester,2019
Nicholas Pooran,118,11,4,114.56,5,caught,2,ODI , Sri Lanka,Chester-le-Street,2019
Nicholas Pooran,58,6,1,134.88,5,run out,1,ODI , Afghanistan,Leeds,2019
Nicholas Pooran,20,1,2,125,3,caught,1,T20I , India,Lauderhill,2019
Nicholas Pooran,19,1,0,55.88,3,caught,2,T20I , India,Lauderhill,2019
Nicholas Pooran,17,1,1,73.91,5,caught,1,T20I , India,Providence,2019
Nicholas Pooran,42,4,1,80.76,5,caught,2,ODI , India,Port of Spain,2019
Nicholas Pooran,30,1,3,187.5,5,caught,1,ODI , India,Port of Spain,2019
Nicholas Pooran,8,1,0,61.53,5,not out,2,ODI , Afghanistan,Lucknow,2019
Nicholas Pooran,67,7,3,134,5,caught,1,ODI , Afghanistan,Lucknow,2019
Nicholas Pooran,21,1,1,80.76,5,caught,2,ODI , Afghanistan,Lucknow,2019
Nicholas Pooran,38,4,2,211.11,4,not out,2,T20I , India,Thiruvananthapuram,2019
Nicholas Pooran,0,0,0,0,4,caught,2,T20I , India,Wankhede,2019
Nicholas Pooran,29,4,0,126.08,4,not out,2,ODI , India,Chennai,2019
Nicholas Pooran,75,6,6,159.57,5,caught,2,ODI , India,Visakhapatnam,2019
Nicholas Pooran,89,10,3,139.06,5,caught,1,ODI , India,Cuttack,2019
Nicholas Pooran,17,2,1,141.66,5,caught,2,ODI , Ireland,Bridgetown,2020
Nicholas Pooran,52,6,0,118.18,5,bowled,2,ODI , Ireland,Bridgetown,2020
Nicholas Pooran,43,5,1,97.72,5,not out,2,ODI , Ireland,St George's,2020
Nicholas Pooran,26,3,1,113.04,5,caught,2,T20I , Ireland,St George's,2020
Nicholas Pooran,1,0,0,100,3,not out,2,T20I , Ireland,Basseterre,2020
Nicholas Pooran,11,1,0,91.66,5,caught,1,ODI , Sri Lanka,Colombo (SSC),2020
Nicholas Pooran,31,3,0,75.6,5,caught,2,ODI , Sri Lanka,Hambantota,2020
Nicholas Pooran,50,3,1,81.96,3,caught,2,ODI , Sri Lanka,Pallekele,2020
Nicholas Pooran,14,2,0,116.66,3,caught,1,T20I , Sri Lanka,Pallekele,2020
Nicholas Pooran,1,0,0,50,4,lbw,1,T20I , New Zealand,Auckland,2020
Nicholas Pooran,7,0,1,175,5,caught,2,T20I , New Zealand,Mount Maunganui,2020
Nicholas Pooran,0,0,0,0,4,caught,2,T20I , Sri Lanka,Coolidge,2021
Nicholas Pooran,8,0,0,53.33,4,bowled,2,T20I , Sri Lanka,Coolidge,2021
Nicholas Pooran,23,0,2,127.77,5,bowled,2,T20I , Sri Lanka,Coolidge,2021
Nicholas Pooran,35,4,0,92.1,3,not out,2,ODI , Sri Lanka,North Sound,2021
Nicholas Pooran,15,0,2,187.5,5,lbw,2,ODI , Sri Lanka,North Sound,2021
Nicholas Pooran,9,1,0,81.81,4,caught,2,T20I , South Africa,St George's,2021
Nicholas Pooran,26,1,1,92.85,5,lbw,2,T20I , South Africa,St George's,2021
Nicholas Pooran,16,2,0,106.66,5,caught,1,T20I , South Africa,St George's,2021
Nicholas Pooran,20,0,2,142.85,7,caught,2,T20I , South Africa,St George's,2021
Nicholas Pooran,17,3,0,106.25,5,run out,1,T20I , Australia,Gros Islet,2021
Nicholas Pooran,32,4,1,118.51,4,not out,2,T20I , Australia,Gros Islet,2021
Nicholas Pooran,16,1,1,106.66,5,caught,2,T20I , Australia,Gros Islet,2021
Nicholas Pooran,31,1,3,172.22,5,caught,1,T20I , Australia,Gros Islet,2021
Nicholas Pooran,0,0,0,0,5,lbw,2,ODI , Australia,Bridgetown,2021
Nicholas Pooran,59,2,2,78.66,5,not out,2,ODI , Australia,Bridgetown,2021
Nicholas Pooran,3,0,0,42.85,5,bowled,1,ODI , Australia,Bridgetown,2021
Nicholas Pooran,13,0,2,118.18,4,caught,1,T20I , Pakistan,Bridgetown,2021
Nicholas Pooran,62,4,6,187.87,5,not out,2,T20I , Pakistan,Providence,2021
Nicholas Pooran,1,0,0,11.11,6,caught,1,T20I , England,Dubai (DSC),2021
Nicholas Pooran,12,2,0,171.42,3,caught,1,T20I , South Africa,Dubai (DSC),2021
Nicholas Pooran,40,1,4,181.81,7,caught,1,T20I , Bangladesh,Sharjah,2021
Nicholas Pooran,46,6,1,135.29,3,caught,2,T20I , Sri Lanka,Abu Dhabi,2021
Nicholas Pooran,4,1,0,100,3,caught,1,T20I , Australia,Abu Dhabi,2021
Nicholas Pooran,18,1,2,180,3,bowled,2,T20I , Pakistan,Karachi,2021
Nicholas Pooran,26,1,1,100,4,caught,2,T20I , Pakistan,Karachi,2021
Nicholas Pooran,64,2,6,172.97,3,caught,1,T20I , Pakistan,Karachi,2021
Nicholas Pooran,13,2,0,38.23,3,caught,1,ODI , Ireland,Kingston,2022
Nicholas Pooran,1,0,0,10,3,lbw,1,ODI , Ireland,Kingston,2022
Nicholas Pooran,2,0,0,25,3,lbw,1,ODI , Ireland,Kingston,2022
Nicholas Pooran,27,2,0,93.1,3,not out,2,T20I , England,Bridgetown,2022
Nicholas Pooran,24,3,1,109.09,3,caught,2,T20I , England,Bridgetown,2022
Nicholas Pooran,70,4,5,162.79,3,caught,1,T20I , England,Bridgetown,2022
Nicholas Pooran,22,0,2,137.5,3,caught,2,T20I , England,Bridgetown,2022
Nicholas Pooran,21,0,1,87.5,4,bowled,1,T20I , England,Bridgetown,2022
Nicholas Pooran,18,3,0,72,5,lbw,1,ODI , India,Ahmedabad,2022
Nicholas Pooran,9,0,1,69.23,5,caught,2,ODI , India,Ahmedabad,2022
Nicholas Pooran,34,2,1,87.17,5,caught,2,ODI , India,Ahmedabad,2022
Nicholas Pooran,61,4,5,141.86,3,caught,1,T20I , India,Eden Gardens,2022
Nicholas Pooran,62,5,3,151.21,3,caught,2,T20I , India,Eden Gardens,2022
Nicholas Pooran,61,8,1,129.78,3,caught,2,T20I , India,Eden Gardens,2022
Nicholas Pooran,7,0,0,63.63,4,bowled,2,ODI , Netherlands,Amstelveen,2022
Nicholas Pooran,10,0,1,40,4,bowled,2,ODI , Netherlands,Amstelveen,2022
Nicholas Pooran,7,1,0,100,4,lbw,1,ODI , Netherlands,Amstelveen,2022
Nicholas Pooran,21,0,3,131.25,4,caught,1,ODI , Pakistan,Multan,2022
Nicholas Pooran,25,1,1,69.44,5,bowled,2,ODI , Pakistan,Multan,2022
Nicholas Pooran,11,1,0,84.61,5,caught,2,ODI , Pakistan,Multan,2022
Nicholas Pooran,34,3,1,113.33,4,lbw,1,T20I , Bangladesh,Roseau,2022
Nicholas Pooran,74,5,5,189.74,5,not out,2,T20I , Bangladesh,Providence,2022
Nicholas Pooran,18,3,0,75,5,bowled,1,ODI , Bangladesh,Providence,2022
Nicholas Pooran,0,0,0,0,5,bowled,1,ODI , Bangladesh,Providence,2022
Nicholas Pooran,73,4,2,66.97,5,bowled,1,ODI , Bangladesh,Providence,2022
Nicholas Pooran,25,0,2,96.15,5,caught,2,ODI , India,Port of Spain,2022
Nicholas Pooran,74,1,6,96.1,5,bowled,1,ODI , India,Port of Spain,2022
Nicholas Pooran,42,5,1,131.25,5,caught,2,ODI , India,Port of Spain,2022
Nicholas Pooran,18,1,1,120,4,caught,2,T20I , India,Tarouba,2022
Nicholas Pooran,14,1,1,127.27,3,caught,2,T20I , India,Basseterre,2022
Nicholas Pooran,22,2,1,95.65,3,caught,1,T20I , India,Basseterre,2022
Nicholas Pooran,24,1,3,300,4,run out,2,T20I , India,Lauderhill,2022
Nicholas Pooran,3,0,0,50,5,lbw,2,T20I , India,Lauderhill,2022
Nicholas Pooran,15,2,1,187.5,3,caught,2,T20I , New Zealand,Kingston,2022
Nicholas Pooran,1,0,0,25,3,caught,2,T20I , New Zealand,Kingston,2022
Nicholas Pooran,28,2,0,59.57,5,caught,2,ODI , New Zealand,Bridgetown,2022
Nicholas Pooran,2,0,0,40,6,bowled,2,ODI , New Zealand,Bridgetown,2022
Nicholas Pooran,91,4,9,165.45,3,caught,1,ODI , New Zealand,Bridgetown,2022
Nicholas Pooran,2,0,0,40,5,lbw,1,T20I , Australia,Carrara,2022
Nicholas Pooran,2,0,0,66.66,4,caught,2,T20I , Australia,Brisbane,2022
Nicholas Pooran,5,0,0,55.55,4,bowled,2,T20I , Scotland,Hobart,2022
Nicholas Pooran,7,0,0,77.77,4,caught,1,T20I , Zimbabwe,Hobart,2022
Nicholas Pooran,13,0,1,118.18,5,caught,1,T20I , Ireland,Hobart,2022
Nicholas Pooran,39,5,0,95.12,5,caught,1,ODI , South Africa,East London,2023
Nicholas Pooran,39,1,3,95.12,5,caught,1,ODI , South Africa,Potchefstroom,2023
Nicholas Pooran,16,3,0,228.57,4,caught,2,T20I , South Africa,Centurion,2023
Nicholas Pooran,2,0,0,66.66,4,caught,1,T20I , South Africa,Centurion,2023
Nicholas Pooran,41,2,4,215.78,4,caught,1,T20I , South Africa,Johannesburg,2023
Lockie Ferguson,0,0,0,0,10,bowled,2,ODI , Australia,Sydney,2016
Lockie Ferguson,4,0,0,26.66,10,not out,2,ODI , Australia,Melbourne,2016
Lockie Ferguson,4,1,0,57.14,10,caught,1,ODI , Bangladesh,Nelson,2016
Lockie Ferguson,3,0,0,50,10,not out,1,ODI , Australia,Auckland,2017
Lockie Ferguson,0,0,0,0,10,bowled,1,ODI , Australia,Hamilton,2017
Lockie Ferguson,4,0,0,30.76,10,bowled,2,ODI , South Africa,Wellington,2017
Lockie Ferguson,6,0,0,100,10,not out,1,ODI , Pakistan,Dunedin,2018
Lockie Ferguson,19,0,1,50,10,caught,1,ODI , England,Mount Maunganui,2018
Lockie Ferguson,1,0,0,33.33,10,caught,2,T20I , Pakistan,Dubai (DSC),2018
Lockie Ferguson,3,0,0,75,10,not out,1,ODI , Pakistan,Abu Dhabi,2018
Lockie Ferguson,1,0,0,100,11,not out,1,ODI , Pakistan,Abu Dhabi,2018
Lockie Ferguson,0,0,0,0,10,stumped,1,ODI , India,Napier,2019
Lockie Ferguson,12,1,0,60,10,caught,2,ODI , India,Mount Maunganui,2019
Lockie Ferguson,2,0,0,100,11,not out,1,ODI , India,Mount Maunganui,2019
Lockie Ferguson,4,1,0,133.33,10,not out,2,ODI , Bangladesh,The Oval,2019
Lockie Ferguson,0,0,0,0,10,bowled,2,ODI , Australia,Lord's,2019
Lockie Ferguson,1,0,0,14.28,10,bowled,2,ODI , Australia,Sydney,2020
Lockie Ferguson,14,0,2,175,10,caught,2,T20I , India,Eden Gardens,2021
Lockie Ferguson,8,1,0,61.53,10,bowled,2,ODI , Ireland,Dublin (Malahide),2022
Lockie Ferguson,0,0,0,-,10,not out,1,T20I , Ireland,Belfast,2022
Lockie Ferguson,0,0,0,-,9,not out,1,T20I , Netherlands,The Hague,2022
Lockie Ferguson,0,0,0,0,10,not out,1,ODI , West Indies,Bridgetown,2022
Lockie Ferguson,5,0,0,100,10,not out,1,ODI , Australia,Cairns,2022
Lockie Ferguson,4,0,0,36.36,10,bowled,2,ODI , Australia,Cairns,2022
Lockie Ferguson,1,0,0,100,11,not out,2,T20I , India,Mount Maunganui,2022
Lockie Ferguson,5,0,0,166.66,11,not out,1,T20I , India,Napier,2022
Lockie Ferguson,1,0,0,100,11,not out,1,ODI , Pakistan,Karachi,2023
Lockie Ferguson,0,0,0,0,11,not out,1,ODI , Pakistan,Karachi,2023
Lockie Ferguson,8,1,0,114.28,10,caught,2,ODI , India,Hyderabad,2023
Lockie Ferguson,1,0,0,11.11,10,caught,1,ODI , India,Raipur,2023
Lockie Ferguson,7,0,0,58.33,9,caught,2,ODI , India,Indore,2023
Lockie Ferguson,0,0,0,0,9,caught,1,T20I , India,Lucknow,2023
Lockie Ferguson,0,0,0,0,9,caught,2,T20I , India,Ahmedabad,2023
Avesh Khan,1,0,0,100,9,not out,2,T20I , England,Nottingham,2022
Avesh Khan,10,2,0,83.33,9,caught,2,ODI , West Indies,Port of Spain,2022
Avesh Khan,8,0,1,200,10,bowled,1,T20I , West Indies,Basseterre,2022
Avesh Khan,1,0,0,50,9,not out,1,T20I , West Indies,Lauderhill,2022
Avesh Khan,3,0,0,50,9,caught,2,ODI , South Africa,Lucknow,2022
Prasidh Krishna,0,0,0,0,10,bowled,1,ODI , England,Pune,2021
Prasidh Krishna,2,0,0,66.66,11,not out,2,ODI , South Africa,Cape Town,2022
Prasidh Krishna,0,0,0,0,11,not out,1,ODI , West Indies,Ahmedabad,2022
Prasidh Krishna,0,0,0,-,11,not out,1,ODI , West Indies,Ahmedabad,2022
Prasidh Krishna,0,0,0,0,11,caught,2,ODI , England,Lord's,2022
Kagiso Rabada,10,1,0,40,9,bowled,1,ODI , Bangladesh,Mirpur,2015
Kagiso Rabada,1,0,0,20,8,bowled,1,ODI , Bangladesh,Chattogram,2015
Kagiso Rabada,5,0,0,83.33,9,not out,2,T20I , New Zealand,Centurion,2015
Kagiso Rabada,19,3,0,82.6,9,not out,2,ODI , India,Indore,2015
Kagiso Rabada,0,0,0,-,9,not out,1,ODI , India,Rajkot,2015
Kagiso Rabada,8,1,0,88.88,10,not out,2,ODI , India,Chennai,2015
Kagiso Rabada,12,1,0,120,8,caught,1,ODI , England,Gqeberha,2016
Kagiso Rabada,0,0,0,0,9,caught,2,ODI , England,Johannesburg,2016
Kagiso Rabada,0,0,0,-,9,not out,1,T20I , Australia,Johannesburg,2016
Kagiso Rabada,1,0,0,100,10,not out,1,ODI , West Indies,Providence,2016
Kagiso Rabada,15,0,0,55.55,9,not out,1,ODI , Australia,Providence,2016
Kagiso Rabada,3,0,0,50,10,not out,2,ODI , Australia,Basseterre,2016
Kagiso Rabada,9,1,0,60,9,run out,2,ODI , West Indies,Bridgetown,2016
Kagiso Rabada,9,0,1,150,8,not out,1,ODI , Australia,Cape Town,2016
Kagiso Rabada,19,1,1,90.47,10,caught,2,ODI , England,Leeds,2017
Kagiso Rabada,26,2,0,113.04,9,caught,1,ODI , Pakistan,Birmingham,2017
Kagiso Rabada,5,1,0,62.5,9,caught,1,ODI , India,The Oval,2017
Kagiso Rabada,23,3,1,209.09,9,not out,1,ODI , Bangladesh,East London,2017
Kagiso Rabada,1,0,0,100,9,run out,1,ODI , India,Durban,2018
Kagiso Rabada,1,0,0,20,8,lbw,1,ODI , India,Centurion,2018
Kagiso Rabada,12,1,1,171.42,9,not out,2,ODI , India,Cape Town,2018
Kagiso Rabada,3,0,0,17.64,8,caught,2,ODI , India,Gqeberha,2018
Kagiso Rabada,12,1,0,66.66,10,not out,2,ODI , Sri Lanka,Colombo (RPS),2018
Kagiso Rabada,0,0,0,0,8,lbw,1,T20I , Sri Lanka,Colombo (RPS),2018
Kagiso Rabada,9,0,0,52.94,9,bowled,2,ODI , Australia,Adelaide,2018
Kagiso Rabada,0,0,0,0,9,caught,1,ODI , Pakistan,Johannesburg,2019
Kagiso Rabada,3,0,0,50,8,caught,1,ODI , Sri Lanka,Centurion,2019
Kagiso Rabada,0,0,0,0,8,bowled,2,T20I , Sri Lanka,Cape Town,2019
Kagiso Rabada,11,2,0,57.89,9,caught,2,ODI , England,The Oval,2019
Kagiso Rabada,13,0,1,144.44,9,not out,2,ODI , Bangladesh,The Oval,2019
Kagiso Rabada,31,2,0,88.57,9,not out,1,ODI , India,Southampton,2019
Kagiso Rabada,3,0,0,42.85,9,bowled,2,ODI , Pakistan,Lord's,2019
Kagiso Rabada,22,1,2,115.78,9,bowled,2,T20I , Australia,Johannesburg,2020
Kagiso Rabada,5,1,0,125,8,lbw,2,T20I , Australia,Cape Town,2020
Kagiso Rabada,5,1,0,125,8,not out,1,T20I , England,Paarl,2020
Kagiso Rabada,13,2,0,130,8,not out,1,ODI , Pakistan,Centurion,2021
Kagiso Rabada,1,0,0,100,8,not out,1,ODI , Pakistan,Johannesburg,2021
Kagiso Rabada,6,1,0,200,8,not out,1,T20I , West Indies,St George's,2021
Kagiso Rabada,7,0,0,100,8,not out,1,T20I , West Indies,St George's,2021
Kagiso Rabada,4,0,0,100,8,not out,1,T20I , West Indies,St George's,2021
Kagiso Rabada,16,1,1,133.33,8,not out,2,T20I , West Indies,St George's,2021
Kagiso Rabada,16,0,2,133.33,9,run out,2,ODI , Ireland,Dublin (Malahide),2021
Kagiso Rabada,19,4,0,211.11,8,not out,1,T20I , Ireland,Dublin (Malahide),2021
Kagiso Rabada,13,2,0,185.71,8,not out,2,ODI , Sri Lanka,Colombo (RPS),2021
Kagiso Rabada,8,1,0,61.53,9,caught,2,ODI , Sri Lanka,Colombo (RPS),2021
Kagiso Rabada,0,0,0,-,7,not out,1,T20I , Sri Lanka,Colombo (RPS),2021
Kagiso Rabada,19,1,1,82.6,9,not out,1,T20I , Australia,Abu Dhabi,2021
Kagiso Rabada,13,1,1,185.71,8,not out,2,T20I , Sri Lanka,Sharjah,2021
Kagiso Rabada,1,0,0,50,9,caught,2,ODI , Bangladesh,Centurion,2022
Kagiso Rabada,4,1,0,133.33,9,caught,1,ODI , Bangladesh,Centurion,2022
Kagiso Rabada,0,0,0,-,8,not out,2,T20I , India,Cuttack,2022
Kagiso Rabada,9,1,0,112.5,8,caught,2,T20I , India,Visakhapatnam,2022
Kagiso Rabada,0,0,0,0,8,bowled,2,T20I , England,Bristol,2022
Kagiso Rabada,7,0,0,63.63,9,not out,1,T20I , India,Thiruvananthapuram,2022
Kagiso Rabada,1,0,0,50,8,run out,2,T20I , Pakistan,Sydney,2022
Kagiso Rabada,9,0,0,112.5,9,not out,2,T20I , Netherlands,Adelaide,2022
Kagiso Rabada,2,0,0,100,9,not out,1,ODI , England,Bloemfontein,2023
Jason Holder,7,0,0,36.84,9,bowled,1,ODI , Australia,Perth,2013
Jason Holder,9,1,0,32.14,9,run out,2,ODI , Australia,Perth,2013
Jason Holder,0,0,0,0,10,bowled,2,ODI , Sri Lanka,Port of Spain,2013
Jason Holder,0,0,0,0,11,lbw,2,ODI , Pakistan,Providence,2013
Jason Holder,19,1,1,211.11,11,not out,2,ODI , Pakistan,Gros Islet,2013
Jason Holder,16,2,0,59.25,9,not out,1,ODI , India,Kochi,2013
Jason Holder,7,1,0,140,8,caught,2,ODI , India,Visakhapatnam,2013
Jason Holder,10,1,0,111.11,9,caught,2,ODI , New Zealand,Auckland,2013
Jason Holder,22,3,0,146.66,8,not out,2,ODI , Bangladesh,St George's,2014
Jason Holder,8,0,1,200,8,not out,1,ODI , Bangladesh,St George's,2014
Jason Holder,0,0,0,0,8,caught,1,ODI , Bangladesh,Basseterre,2014
Jason Holder,11,1,0,137.5,9,caught,2,ODI , India,Dharamsala,2014
Jason Holder,2,0,0,33.33,9,caught,2,ODI , South Africa,Durban,2015
Jason Holder,21,2,0,84,9,not out,2,ODI , South Africa,Johannesburg,2015
Jason Holder,17,2,0,70.83,9,not out,1,ODI , South Africa,East London,2015
Jason Holder,13,2,0,108.33,9,caught,2,ODI , South Africa,Gqeberha,2015
Jason Holder,0,0,0,0,9,caught,2,ODI , South Africa,Centurion,2015
Jason Holder,0,0,0,-,9,not out,1,ODI , Ireland,Nelson,2015
Jason Holder,56,3,4,116.66,9,caught,2,ODI , South Africa,Sydney,2015
Jason Holder,57,4,3,89.06,9,caught,1,ODI , India,Perth,2015
Jason Holder,42,5,2,161.53,9,caught,2,ODI , New Zealand,Wellington,2015
Jason Holder,36,2,3,276.92,8,run out,1,ODI , Sri Lanka,Colombo (RPS),2015
Jason Holder,19,3,0,100,8,caught,1,ODI , Sri Lanka,Pallekele,2015
Jason Holder,2,0,0,50,8,caught,2,T20I , Sri Lanka,Pallekele,2015
Jason Holder,10,1,0,47.61,8,not out,2,ODI , South Africa,Providence,2016
Jason Holder,1,0,0,16.66,8,bowled,1,ODI , Australia,Providence,2016
Jason Holder,0,0,0,0,7,caught,2,ODI , Australia,Basseterre,2016
Jason Holder,19,1,0,61.29,7,lbw,2,ODI , South Africa,Basseterre,2016
Jason Holder,1,0,0,50,8,caught,1,ODI , Australia,Bridgetown,2016
Jason Holder,40,3,2,86.95,7,caught,1,ODI , South Africa,Bridgetown,2016
Jason Holder,34,3,1,91.89,7,caught,2,ODI , Australia,Bridgetown,2016
Jason Holder,1,0,0,20,7,bowled,2,ODI , Pakistan,Sharjah,2016
Jason Holder,31,4,0,119.23,8,not out,2,ODI , Pakistan,Sharjah,2016
Jason Holder,26,1,1,104,7,bowled,2,ODI , Pakistan,Abu Dhabi,2016
Jason Holder,2,0,0,66.66,8,run out,1,ODI , Sri Lanka,Harare,2016
Jason Holder,4,0,0,50,7,not out,2,ODI , Zimbabwe,Bulawayo,2016
Jason Holder,45,1,1,97.82,7,not out,2,ODI , Sri Lanka,Bulawayo,2016
Jason Holder,22,3,1,129.41,7,not out,2,ODI , Zimbabwe,Bulawayo,2016
Jason Holder,4,0,0,57.14,7,caught,2,ODI , England,North Sound,2017
Jason Holder,15,0,0,68.18,7,caught,1,ODI , England,North Sound,2017
Jason Holder,0,0,0,0,7,caught,2,ODI , England,Bridgetown,2017
Jason Holder,14,2,0,116.66,9,caught,1,T20I , Pakistan,Bridgetown,2017
Jason Holder,26,2,1,152.94,8,not out,2,T20I , Pakistan,Port of Spain,2017
Jason Holder,0,0,0,0,8,caught,1,T20I , Pakistan,Port of Spain,2017
Jason Holder,11,0,1,137.5,7,caught,2,ODI , Pakistan,Providence,2017
Jason Holder,68,6,1,78.16,7,caught,2,ODI , Pakistan,Providence,2017
Jason Holder,12,0,1,80,7,caught,1,ODI , Pakistan,Providence,2017
Jason Holder,0,0,0,0,7,bowled,2,ODI , Afghanistan,Gros Islet,2017
Jason Holder,11,1,0,110,8,not out,2,ODI , Afghanistan,Gros Islet,2017
Jason Holder,29,1,1,100,6,stumped,2,ODI , India,Port of Spain,2017
Jason Holder,6,0,0,66.66,6,stumped,2,ODI , India,North Sound,2017
Jason Holder,11,1,0,110,6,caught,1,ODI , India,North Sound,2017
Jason Holder,36,4,1,105.88,6,caught,1,ODI , India,Kingston,2017
Jason Holder,41,5,0,124.24,7,not out,1,ODI , England,Manchester,2017
Jason Holder,34,1,3,130.76,7,caught,2,ODI , England,Bristol,2017
Jason Holder,77,4,4,124.19,6,caught,1,ODI , England,The Oval,2017
Jason Holder,8,0,0,57.14,6,caught,1,ODI , New Zealand,Whangarei,2017
Jason Holder,13,0,0,56.52,6,caught,2,ODI , New Zealand,Christchurch,2017
Jason Holder,34,3,1,161.9,6,caught,2,ODI , New Zealand,Christchurch,2017
Jason Holder,12,0,1,200,6,not out,1,ODI , U.A.E.,Harare,2018
Jason Holder,99,9,4,98.01,6,not out,2,ODI , P.N.G.,Harare,2018
Jason Holder,54,3,1,76.05,6,caught,1,ODI , Ireland,Harare,2018
Jason Holder,28,2,1,107.69,6,caught,1,ODI , Afghanistan,Harare,2018
Jason Holder,6,0,1,300,6,caught,2,ODI , Zimbabwe,Harare,2018
Jason Holder,12,0,0,66.66,6,caught,1,ODI , Scotland,Harare,2018
Jason Holder,0,0,0,-,6,run out,1,ODI , Afghanistan,Harare,2018
Jason Holder,17,0,1,94.44,6,caught,2,ODI , Bangladesh,Providence,2018
Jason Holder,7,0,1,140,7,stumped,1,ODI , Bangladesh,Providence,2018
Jason Holder,9,0,0,90,7,caught,2,ODI , Bangladesh,Basseterre,2018
Jason Holder,38,5,0,90.47,7,bowled,1,ODI , India,Guwahati,2018
Jason Holder,12,0,0,52.17,7,run out,2,ODI , India,Visakhapatnam,2018
Jason Holder,32,2,1,82.05,7,caught,1,ODI , India,Pune,2018
Jason Holder,54,1,2,77.14,7,not out,2,ODI , India,Brabourne,2018
Jason Holder,25,2,0,75.75,6,caught,1,ODI , India,Thiruvananthapuram,2018
Jason Holder,16,2,0,133.33,7,stumped,1,ODI , England,Bridgetown,2019
Jason Holder,3,0,0,50,6,run out,1,ODI , England,Bridgetown,2019
Jason Holder,29,3,0,82.85,6,stumped,2,ODI , England,St George's,2019
Jason Holder,7,1,0,140,8,caught,1,T20I , England,Gros Islet,2019
Jason Holder,0,0,0,0,5,lbw,2,T20I , England,Basseterre,2019
Jason Holder,11,0,1,84.61,5,caught,1,T20I , England,Basseterre,2019
Jason Holder,1,0,0,16.66,4,caught,1,ODI , Ireland,Dublin,2019
Jason Holder,4,1,0,200,6,caught,1,ODI , Bangladesh,Dublin,2019
Jason Holder,36,1,2,150,6,caught,2,ODI , Ireland,Dublin (Malahide),2019
Jason Holder,62,3,1,81.57,6,caught,1,ODI , Bangladesh,Dublin (Malahide),2019
Jason Holder,51,7,1,89.47,6,caught,2,ODI , Australia,Nottingham,2019
Jason Holder,9,0,1,90,6,caught,1,ODI , England,Southampton,2019
Jason Holder,33,4,2,220,7,caught,1,ODI , Bangladesh,Taunton,2019
Jason Holder,0,0,0,0,5,caught,2,ODI , New Zealand,Manchester,2019
Jason Holder,6,0,0,46.15,6,caught,2,ODI , India,Manchester,2019
Jason Holder,26,4,0,100,6,caught,2,ODI , Sri Lanka,Chester-le-Street,2019
Jason Holder,45,1,4,132.35,6,caught,1,ODI , Afghanistan,Leeds,2019
Jason Holder,13,0,0,68.42,7,not out,2,ODI , India,Port of Spain,2019
Jason Holder,14,0,0,70,6,caught,1,ODI , India,Port of Spain,2019
Jason Holder,9,0,0,69.23,7,run out,1,ODI , Afghanistan,Lucknow,2019
Jason Holder,13,2,0,144.44,7,stumped,2,T20I , Afghanistan,Lucknow,2019
Jason Holder,6,1,0,120,7,caught,2,T20I , Afghanistan,Lucknow,2019
Jason Holder,24,1,2,266.66,6,not out,1,T20I , India,Hyderabad,2019
Jason Holder,8,1,0,160,6,caught,2,T20I , India,Wankhede,2019
Jason Holder,11,0,1,84.61,7,stumped,2,ODI , India,Visakhapatnam,2019
Jason Holder,7,1,0,175,7,not out,1,ODI , India,Cuttack,2019
Jason Holder,12,2,0,120,7,run out,1,ODI , Sri Lanka,Colombo (SSC),2020
Jason Holder,3,0,0,37.5,7,bowled,2,ODI , Sri Lanka,Hambantota,2020
Jason Holder,8,1,0,133.33,6,caught,2,ODI , Sri Lanka,Pallekele,2020
Jason Holder,29,1,2,120.83,6,not out,2,T20I , Sri Lanka,Coolidge,2021
Jason Holder,9,0,1,180,5,caught,2,T20I , Sri Lanka,Coolidge,2021
Jason Holder,14,0,1,60.86,6,not out,2,T20I , Sri Lanka,Coolidge,2021
Jason Holder,2,0,0,50,7,not out,2,ODI , Sri Lanka,North Sound,2021
Jason Holder,14,1,1,140,7,not out,2,ODI , Sri Lanka,North Sound,2021
Jason Holder,20,0,1,100,7,run out,2,T20I , South Africa,St George's,2021
Jason Holder,16,1,1,145.45,3,caught,2,T20I , South Africa,St George's,2021
Jason Holder,0,0,0,0,7,caught,2,ODI , Australia,Bridgetown,2021
Jason Holder,52,5,1,75.36,7,lbw,2,ODI , Australia,Bridgetown,2021
Jason Holder,5,1,0,33.33,7,bowled,1,ODI , Australia,Bridgetown,2021
Jason Holder,2,0,0,50,8,not out,1,T20I , Pakistan,Bridgetown,2021
Jason Holder,0,0,0,-,7,not out,2,T20I , Pakistan,Providence,2021
Jason Holder,15,0,2,300,9,not out,1,T20I , Bangladesh,Sharjah,2021
Jason Holder,8,0,1,160,8,caught,2,T20I , Sri Lanka,Abu Dhabi,2021
Jason Holder,1,0,0,100,9,not out,1,T20I , Australia,Abu Dhabi,2021
Jason Holder,13,2,0,76.47,7,caught,1,ODI , Ireland,Kingston,2022
Jason Holder,3,0,0,27.27,7,caught,1,ODI , Ireland,Kingston,2022
Jason Holder,44,6,0,73.33,7,run out,1,ODI , Ireland,Kingston,2022
Jason Holder,1,0,0,16.66,6,caught,2,T20I , England,Bridgetown,2022
Jason Holder,36,2,3,150,5,caught,2,T20I , England,Bridgetown,2022
